movieId,title,genres
26947,pusher,Crime|Thriller
26948,robinson crusoe,Adventure|Drama
26965,"boxer, the",Drama|Thriller
26973,snow white: a tale of terror,Fantasy|Horror
26974,gummo,Drama
26982,men with guns,Drama
27002,from the earth to the moon,Action|Documentary|Drama|Thriller
27005,"interview, the",Crime|Drama|Mystery|Thriller
27006,rko 281,Drama
27020,gia,Drama|Romance
27032,who am i?,Action|Adventure|Comedy|Sci-Fi|Thriller
27033,"kingdom ii, the",Drama|Horror|Mystery
27040,rogue trader,Crime|Drama
27044,breast men,Comedy|Drama
27046,"murder of crows, a",Action|Crime|Thriller
27064,batman & mr. freeze: subzero,Action|Animation|Children|Crime
27067,"pentagon wars, the",Comedy|War
27073,two hands,Comedy|Crime|Thriller
27075,addams family reunion,Children|Comedy|Fantasy
27095,"hole, the",Drama|Musical
27109,lady snowblood,Action|Crime|Drama|Thriller
27114,takedown,Action|Thriller
27136,"godson, the",Comedy|Crime
27155,"batman/superman movie, the",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27156,neon genesis evangelion: the end of evangelion,Action|Animation|Drama|Fantasy|Sci-Fi
27166,venus beauty institute,Comedy|Drama|Romance
27192,"prophecy 3: the ascent, the",Horror|Thriller
27193,taxi 2,Action|Comedy
27212,essex boys,Crime|Thriller
27216,katsastus,Comedy|Drama
27217,radiohead: meeting people is easy,Documentary
27251,"10th kingdom, the",Adventure|Comedy|Fantasy
27266,2046,Drama|Fantasy|Romance|Sci-Fi
27309,restless,Drama|Romance
27311,batman beyond: return of the joker,Action|Animation|Crime|Sci-Fi|Thriller
27317,audition,Drama|Horror|Mystery|Romance|Thriller
27327,mimic 2,Horror|Sci-Fi|Thriller
27328,monday,Action|Comedy|Crime|Fantasy|Thriller
27338,the hole,Drama|Horror|Mystery|Thriller
27340,"sleeping dictionary, the",Drama|Romance
27347,good advice,Comedy|Romance
27351,spiral,Horror
27366,werckmeister harmonies,Drama
27368,asterix & obelix: mission cleopatra,Adventure|Comedy|Fantasy
27373,61*,Drama
27376,"tunnel, the",Action|Drama|Thriller
27392,run ronnie run,Comedy
27397,joint security area,Crime|Drama|Mystery|Thriller|War
27402,dagon,Fantasy|Horror|Mystery|Thriller
27408,ripley's game,Drama|Thriller
27416,jalla! jalla!,Comedy|Drama|Romance
27432,"beautiful country, the",Drama
27434,darkness,Horror|Mystery
27441,blood: the last vampire,Action|Animation|Horror
27450,blueberry,Adventure|Western
27456,shackleton's antarctic adventure,Documentary|IMAX
27473,american psycho ii: all american girl,Comedy|Crime|Horror|Mystery|Thriller
27477,samurai,Action
27478,ali g indahouse,Comedy
27482,cube 2: hypercube,Horror|Mystery|Sci-Fi
27488,stark raving mad,Action|Comedy|Crime
27491,pulse,Horror|Mystery|Thriller
27497,"lost battalion, the",Action|Drama|War
27515,balzac and the little chinese seamstress,Drama|Romance
27523,my sassy girl,Comedy|Romance
27524,"gathering, the",Horror|Mystery|Thriller
27528,"warrior, the",Adventure|Drama
27537,nothing,Comedy|Fantasy|Mystery|Sci-Fi
27544,waterboys,Comedy
27563,"happiness of the katakuris, the",Comedy|Horror|Musical
27564,sex is comedy,Comedy|Drama|Romance
27584,dead end,Comedy|Horror|Mystery|Thriller
27592,sympathy for mr. vengeance,Crime|Drama
27608,immortel,Action|Adventure|Animation|Fantasy|Sci-Fi
27611,battlestar galactica,Drama|Sci-Fi|War
27618,"sound of thunder, a",Action|Adventure|Drama|Sci-Fi|Thriller
27639,twin sisters,Drama|Romance|War
27643,pahat pojat,Action|Crime|Drama
27644,remember me,Comedy|Drama|Romance
27648,bright young things,Comedy|Drama
27660,"animatrix, the",Action|Animation|Drama|Sci-Fi
27664,"brown bunny, the",Drama
27667,ju-on: the curse,Horror
27674,11:14,Comedy|Crime|Drama|Mystery|Thriller
27685,bring it on again,Comedy
27689,crimson rivers 2: angels of the apocalypse,Action|Crime|Thriller
27692,and starring pancho villa as himself,Action|Comedy|Drama|War
27700,evil,Drama
27704,battle royale 2: requiem,Action|Drama|Thriller|War
27705,in hell,Action|Drama|Thriller
27706,lemony snicket's a series of unfortunate events,Adventure|Children|Comedy|Fantasy
27719,levottomat 3,Romance
27721,"very long engagement, a",Drama|Mystery|Romance|War
27722,last life in the universe,Drama|Romance
27727,head-on,Drama|Romance
27728,ghost in the shell 2: innocence,Action|Animation|Drama|Sci-Fi|Thriller
27731,"cat returns, the",Adventure|Animation|Children|Fantasy
27741,"twilight samurai, the",Drama|Romance
27746,ginger snaps: unleashed,Horror|Thriller
27760,when the last sword is drawn,Drama
27762,comic book: the movie,Comedy
27765,trauma,Drama|Mystery|Thriller
27768,intimate strangers,Drama
27772,ju-on: the grudge,Horror
27773,old boy,Mystery|Thriller
27776,red lights,Drama
27784,one missed call,Horror|Mystery
27788,"jacket, the",Drama|Mystery|Sci-Fi|Thriller
27790,millions,Children|Comedy|Crime|Drama|Fantasy
27792,"saddest music in the world, the",Comedy|Drama|Fantasy|Musical|Romance
27793,starship troopers 2: hero of the federation,Action|Horror|Sci-Fi|War
27800,interstella 5555: the 5tory of the 5ecret 5tar 5ystem,Adventure|Animation|Fantasy|Musical|Sci-Fi
27801,ong-bak: the thai warrior,Action|Thriller
27802,infernal affairs 2,Action|Crime|Drama|Thriller
27803,"sea inside, the",Drama
27808,spanglish,Comedy|Drama|Romance
27811,buddy,Comedy|Drama
27815,"chorus, the",Drama
27816,saints and soldiers,Action|Adventure|Drama|War
27820,"story of the weeping camel, the",Documentary|Drama
27821,"interpreter, the",Drama|Thriller
27822,open water,Drama|Thriller
27828,"memory of a killer, the",Action|Crime|Drama|Thriller
27830,"bobby jones, stroke of genius",Drama
27831,layer cake,Crime|Drama|Thriller
27833,silver city,Comedy|Drama|Mystery|Thriller
27834,"return, the",Drama
27837,flight of the phoenix,Action|Adventure
27838,mean creek,Drama|Thriller
27839,"ring two, the",Drama|Horror|Mystery|Thriller
27846,"corporation, the",Documentary
27849,vibrator,Drama
27850,"yes men, the",Documentary
27865,azumi,Action|Adventure|Drama|Thriller
27869,tae guk gi: the brotherhood of war,Action|Drama|War
27871,something the lord made,Drama
27873,metallica: some kind of monster,Documentary
27878,born into brothels,Documentary
27879,dig!,Documentary
27882,riding giants,Documentary
27888,when will i be loved,Drama
27899,what the #$*! do we know!?,Comedy|Documentary|Drama
27904,"scanner darkly, a",Animation|Drama|Mystery|Sci-Fi|Thriller
27905,casshern,Action|Drama|Fantasy|Sci-Fi
27912,outfoxed: rupert murdoch's war on journalism,Documentary
30707,million dollar baby,Drama
30712,"narrow margin, the",Crime|Drama|Film-Noir
30749,hotel rwanda,Drama|War
30791,hellraiser: inferno,Horror
30793,charlie and the chocolate factory,Adventure|Children|Comedy|Fantasy|IMAX
30803,3-iron,Drama|Romance
30810,"life aquatic with steve zissou, the",Adventure|Comedy|Fantasy
30812,"aviator, the",Drama
30816,"phantom of the opera, the",Drama|Musical|Romance
30818,beyond the sea,Drama|Musical
30820,"woodsman, the",Drama
30822,in good company,Comedy|Drama
30825,meet the fockers,Comedy
30846,"assassination of richard nixon, the",Crime|Drama|Thriller
30848,"love song for bobby long, a",Drama
30850,"merchant of venice, the",Drama
30861,captain kidd,Action|Adventure|Drama
30894,white noise,Drama|Horror|Mystery|Sci-Fi|Thriller
30898,"upside of anger, the",Comedy|Drama|Romance
30949,"grateful dead movie, the",Documentary|Musical
30952,last train from gun hill,Drama|Western
31000,sweet liberty,Comedy
31026,"phantom of the opera, the",Drama|Horror|Musical
31030,i remember mama,Children|Drama
31035,testament,Drama
31038,smooth talk,Drama|Romance
31042,hell's angels,Drama|War
31083,man trouble,Comedy|Romance
31086,battles without honor & humanity,Crime|Drama
31101,stander,Action|Crime|Drama
31104,hester street,Drama
31116,sergeant york,Drama|War
31140,madame rosa,Drama
31162,"life and death of peter sellers, the",Comedy|Drama
31165,"badge, the",Crime|Drama|Mystery|Thriller
31184,appleseed,Action|Animation|Fantasy|Sci-Fi
31193,"many adventures of winnie the pooh, the",Animation|Children|Musical
31221,elektra,Action|Adventure|Crime|Drama
31225,coach carter,Drama
31251,iceman,Drama|Sci-Fi
31255,ice station zebra,Action|Thriller
31260,boys town,Drama
31270,shivers,Drama|Horror|Sci-Fi
31297,gold diggers of 1935,Comedy|Musical
31309,rocco and his brothers,Crime|Drama
31337,"mortal storm, the",Drama
31347,christmas in july,Comedy|Romance
31349,i married a witch,Comedy|Fantasy|Romance
31364,memories of murder,Crime|Drama|Mystery|Thriller
31367,"chase, the",Action|Adventure|Comedy|Crime|Romance|Thriller
31374,hobson's choice,Comedy|Drama|Romance
31410,downfall,Drama|War
31420,assault on precinct 13,Action|Crime|Drama|Thriller
31422,are we there yet?,Children|Comedy
31424,alone in the dark,Action|Horror|Sci-Fi|Thriller
31427,hide and seek,Horror|Mystery|Thriller
31429,aliens of the deep,Documentary|IMAX
31431,boogeyman,Drama|Horror|Mystery|Thriller
31433,"wedding date, the",Comedy|Romance
31437,nobody knows,Drama
31445,employee of the month,Comedy|Drama
31447,magic in the water,Adventure|Children|Fantasy
31467,"great white hope, the",Action|Drama
31485,"professionals, the",Western
31502,salem's lot,Drama|Horror|Mystery|Thriller
31528,beau geste,Action|Adventure|Drama|War
31545,"trou, le",Crime|Film-Noir
31553,double dragon,Action|Adventure|Sci-Fi
31584,rosenstrasse,Drama|War
31588,casque d'or,Crime|Drama|Romance
31590,hands off the loot,Crime|Drama|Thriller
31617,el cid,Action|Adventure|Drama|Romance|War
31636,"bunker, the",Drama|Horror|Mystery|Thriller|War
31645,reap the wild wind,Action|Adventure|Drama
31658,howl's moving castle,Adventure|Animation|Fantasy|Romance
31660,steamboy,Action|Animation|Drama|Sci-Fi
31672,"blade, the",Action|Drama
31685,hitch,Comedy|Romance
31689,inside deep throat,Documentary
31694,bride & prejudice,Comedy|Musical|Romance
31696,constantine,Action|Fantasy|Horror|Thriller
31698,son of the mask,Adventure|Children|Comedy|Fantasy
31700,because of winn-dixie,Children|Comedy|Drama
31702,turtles can fly,Drama|War
31724,pauly shore is dead,Comedy
31747,the boyfriend school,Comedy|Romance
31770,night and the city,Film-Noir|Thriller
31785,frozen land,Drama
31804,night watch,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
31851,sons of the desert,Comedy
31854,morocco,Drama|Romance
31867,man of the house,Action|Comedy
31878,kung fu hustle,Action|Comedy
31881,shark skin man and peach hip girl,Action|Comedy|Mystery|Thriller
31903,zelary,Drama|Romance
31921,"seven-per-cent solution, the",Adventure|Comedy|Crime|Drama|Mystery|Thriller
31923,"three musketeers, the",Action|Adventure|Comedy
31930,masculin féminin,Drama
31932,fallen angel,Crime|Film-Noir|Mystery|Romance
31934,"four feathers, the",Adventure|War
31950,curse of the demon,Fantasy|Horror|Mystery
31952,control,Comedy|Crime|Drama|Mystery
31973,germany year zero,Drama|War
31983,"sicilian clan, the",Crime|Drama
32011,cursed,Horror|Thriller
32013,loop the loop,Comedy
32017,"pacifier, the",Action|Comedy
32019,be cool,Comedy|Crime|Musical
32022,gunner palace,Documentary|War
32025,walk on water,Drama|Thriller
32029,hostage,Action|Crime|Drama|Thriller
32031,robots,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32058,class action,Drama
32116,"oh, god! you devil",Comedy
32149,butch and sundance: the early days,Western
32151,it happened to jane,Comedy
32153,once upon a forest,Adventure|Animation|Children|Fantasy
32160,twentieth century,Comedy
32174,"green berets, the",Action|Drama|War
32179,elevator to the gallows,Crime|Drama|Thriller
32196,violent cop,Action|Crime|Drama|Thriller
32211,thriller: a cruel picture,Action|Crime|Drama|Thriller
32213,cube zero,Horror|Mystery|Sci-Fi|Thriller
32234,julia,Drama
32261,thirty seconds over tokyo,Drama|War
32263,vares: private eye,Action|Comedy|Crime|Thriller
32277,girl crazy,Comedy|Musical|Romance
32289,ice princess,Children|Comedy|Drama
32291,melinda and melinda,Comedy|Drama
32296,miss congeniality 2: armed and fabulous,Adventure|Comedy|Crime
32300,d.e.b.s.,Action|Comedy
32302,"league of ordinary gentlemen, a",Documentary
32316,"river, the",Drama|Romance
32349,stella dallas,Drama
32357,"unfaithful, the",Drama|Film-Noir
32369,panic in the streets,Crime|Drama|Film-Noir|Thriller
32371,call northside 777,Crime|Drama|Film-Noir
32387,"sword of doom, the",Action|Drama
32456,pom poko,Animation|Comedy|Drama|Fantasy
32460,knockin' on heaven's door,Action|Comedy|Crime|Drama
32464,city of hope,Drama
32469,we're no angels,Comedy|Crime|Drama
32471,sons and lovers,Drama
32483,ruggles of red gap,Comedy|Romance
32509,this sporting life,Drama
32511,"touch of zen, a",Action|Adventure
32518,zu: warriors from the magic mountain,Action|Adventure|Fantasy|Horror
32551,speedy,Action|Comedy
32554,memories,Animation|Fantasy|Sci-Fi|Thriller
32567,investigating sex,Comedy|Drama
32582,"wild parrots of telegraph hill, the",Documentary
32584,"ballad of jack and rose, the",Drama
32587,sin city,Action|Crime|Film-Noir|Mystery|Thriller
32589,beauty shop,Comedy
32596,sahara,Action|Adventure|Comedy
32598,fever pitch,Comedy|Romance
32600,eros,Drama
32627,rhinestone,Comedy
32632,electra glide in blue,Action|Crime
32646,bring on the night,Documentary|Musical
32649,"special day, a",Drama|War
32657,"man who planted trees, the",Animation|Drama
32668,blind horizon,Drama|Thriller
32719,burn!,Drama|Thriller
32721,battle of the bulge,Action|Drama|War
32728,"little girl who lives down the lane, the",Drama|Mystery|Thriller
32777,major barbara,Comedy
32781,hawaii,Drama
32783,pretty maids all in a row,Comedy|Crime|Thriller
32825,sexmission,Adventure|Comedy|Sci-Fi
32844,waterloo bridge,Drama|Romance|War
32851,hotel terminus: the life and times of klaus barbie,Documentary
32853,"sorrow and the pity, the",Documentary|War
32862,with six you get eggroll,Comedy|Romance
32875,holiday,Comedy
32882,"big store, the",Comedy|Musical
32892,ivan's childhood,Drama|War
32898,"trip to the moon, a",Action|Adventure|Fantasy|Sci-Fi
32943,life is sweet,Comedy|Drama
32954,"chant of jimmy blacksmith, the",Drama
32966,let him have it,Crime|Drama
32999,wilson,Drama
33004,"hitchhiker's guide to the galaxy, the",Adventure|Comedy|Sci-Fi
33036,"eiger sanction, the",Action|Adventure|Drama|Thriller
33085,"amityville horror, the",Horror|Thriller
33090,mutant aliens,Animation|Comedy|Sci-Fi
33113,act of violence,Drama|Film-Noir|Thriller
33126,"frisco kid, the",Comedy|Western
33136,house of d,Drama
33138,palindromes,Adventure|Comedy|Drama
33145,"lot like love, a",Comedy|Drama|Romance
33154,enron: the smartest guys in the room,Documentary
33158,xxx: state of the union,Action|Crime|Thriller
33162,kingdom of heaven,Action|Drama|Romance|War
33164,house of wax,Horror|Thriller
33166,crash,Crime|Drama
33171,mysterious skin,Drama|Mystery
33235,isadora,Drama
33237,san francisco,Drama|Musical|Romance
33267,on borrowed time,Comedy|Drama|Fantasy
33270,"taste of tea, the",Comedy|Drama
33288,kes,Drama
33312,"cocoanuts, the",Comedy|Musical
33340,kids return,Drama
33358,off the map,Comedy|Drama
33437,unleashed,Action|Crime|Drama|Thriller
33451,"ugly, dirty and bad",Comedy|Drama
33463,ducktales: the movie - treasure of the lost lamp,Adventure|Animation|Children|Comedy|Fantasy
33487,samaritan girl,Drama
33493,star wars: episode iii - revenge of the sith,Action|Adventure|Sci-Fi
33495,kicking & screaming,Comedy
33499,monster-in-law,Comedy|Romance
33564,divorce - italian style,Comedy
33567,carefree,Comedy|Musical|Romance
33585,9 songs,Drama|Romance
33592,bad guy,Drama
33615,madagascar,Adventure|Animation|Children|Comedy
33629,airborne,Adventure|Comedy
33639,mad hot ballroom,Children|Documentary
33644,dominion: prequel to the exorcist,Horror|Thriller
33646,"longest yard, the",Comedy|Drama
33660,cinderella man,Drama|Romance
33669,"sisterhood of the traveling pants, the",Adventure|Comedy|Drama
33672,lords of dogtown,Action|Comedy|Drama
33679,mr. & mrs. smith,Action|Adventure|Comedy|Romance
33681,"adventures of sharkboy and lavagirl 3-d, the",Action|Adventure|Children|Fantasy
33683,high tension,Horror|Thriller
33722,ladies in lavender,Comedy|Drama|Romance
33725,it's all gone pete tong,Comedy|Drama|Musical
33779,eddie izzard: dress to kill,Comedy
33781,quo vadis,Drama|Romance
33794,batman begins,Action|Crime|IMAX
33815,"perfect man, the",Comedy|Drama|Romance
33817,my summer of love,Drama|Romance
33821,"deal, the",Drama
33823,"bridge of san luis rey, the",Drama
33830,herbie: fully loaded,Adventure|Comedy|Romance
33832,yes,Drama
33834,land of the dead,Action|Horror|Thriller
33836,bewitched,Comedy|Fantasy|Romance
33838,rize,Documentary
33880,me and you and everyone we know,Comedy|Drama
33896,3 extremes,Horror
33903,"edukators, the",Comedy|Crime|Drama|Romance
33905,somebody up there likes me,Action|Crime|Drama
33912,"unmarried woman, an",Comedy|Drama|Romance
33914,"racket, the",Crime|Drama|Film-Noir
33930,man with the screaming brain,Adventure|Comedy|Sci-Fi
33998,deceived,Thriller
34002,room service,Comedy
34018,at the circus,Comedy|Musical
34039,broadway melody of 1940,Musical
34048,war of the worlds,Action|Adventure|Sci-Fi|Thriller
34051,my brilliant career,Drama|Romance
34063,gambit,Comedy|Crime
34065,billion dollar brain,Drama|Thriller
34072,march of the penguins,Documentary
34111,"god who wasn't there, the",Documentary
34143,dark water,Drama|Horror|Thriller
34148,"beat that my heart skipped, the",Drama
34150,fantastic four,Action|Adventure|Sci-Fi
34153,murderball,Documentary
34162,wedding crashers,Comedy|Romance
34164,happy endings,Comedy|Drama
34193,conflict,Drama|Film-Noir
34198,russian dolls,Comedy|Romance
34271,hustle & flow,Crime|Drama
34306,journey into fear,Drama|Film-Noir|War
34319,"island, the",Action|Sci-Fi|Thriller
34321,bad news bears,Children|Comedy
34323,"devil's rejects, the",Action|Crime|Horror
34326,last days,Drama
34330,november,Drama|Mystery
34332,sky high,Action|Adventure|Children|Comedy
34334,stealth,Action|Adventure|Sci-Fi|Thriller
34336,must love dogs,Comedy|Romance
34338,"aristocrats, the",Comedy|Documentary
34359,georgy girl,Comedy
34378,dust devil,Horror|Mystery|Thriller
34397,"order, the",Action|Adventure|Drama|Thriller
34405,serenity,Action|Adventure|Sci-Fi
34437,broken flowers,Comedy|Drama
34469,baby face,Drama
34520,"dukes of hazzard, the",Action|Adventure|Comedy
34523,the chumscrubber,Comedy|Drama
34528,junebug,Comedy|Drama
34530,deuce bigalow: european gigolo,Comedy
34532,"skeleton key, the",Drama|Horror|Mystery|Thriller
34534,four brothers,Action|Crime|Drama
34536,the great raid,Action|Drama|War
34538,asylum,Romance|Thriller
34540,pretty persuasion,Comedy|Drama
34542,grizzly man,Documentary
34552,"girl in the café, the",Drama|Romance
34608,"best of everything, the",Drama|Romance
34624,summer magic,Children|Comedy|Musical
34648,acacia,Horror
34696,dirty money,Crime|Drama
34767,my date with drew,Comedy|Documentary|Romance
34811,pusher ii: with blood on my hands,Action|Crime|Drama|Thriller
35015,duma,Adventure|Drama
35347,animal farm,Animation|Drama
35738,movie movie,Comedy|Musical
35836,"40-year-old virgin, the",Comedy|Romance
35853,blackout,Adventure|Romance
35957,red eye,Horror|Thriller
36056,man of the west,Western
36276,hidden,Drama|Mystery|Thriller
36397,valiant,Adventure|Animation|Children|Comedy|Fantasy|War
36401,"brothers grimm, the",Comedy|Fantasy|Horror|Thriller
36509,"cave, the",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36513,dirty deeds,Comedy
36517,"constant gardener, the",Drama|Thriller
36519,transporter 2,Action|Crime|Thriller
36525,just like heaven,Comedy|Fantasy|Romance
36527,proof,Drama
36529,lord of war,Action|Crime|Drama|Thriller|War
36533,cry_wolf,Drama|Horror|Mystery|Thriller
36535,everything is illuminated,Comedy|Drama
36537,thumbsucker,Comedy|Drama
36539,"thing about my folks, the",Comedy
36553,in old chicago,Action|Drama|Musical|War
36683,where angels fear to tread,Drama
36708,family guy presents stewie griffin: the untold story,Adventure|Animation|Comedy
36850,police story 2,Action|Comedy|Crime|Thriller
36883,"jour se lève, le",Crime|Drama|Romance|Thriller
37113,golden boy,Drama
37211,go west,Comedy|Musical|Western
37240,why we fight,Documentary
37277,200 motels,Comedy|Musical
37375,kitty foyle,Drama|Romance
37380,doom,Action|Horror|Sci-Fi
37382,domino,Crime|Drama|Thriller
37384,waiting...,Comedy
37386,aeon flux,Action|Sci-Fi
37475,"unfinished life, an",Drama
37477,"man, the",Action|Comedy|Crime
37495,survive style 5+,Fantasy|Mystery|Romance|Thriller
37545,woyzeck,Drama
37626,it's a gift,Comedy
37653,zozo,Drama
37683,chapter two,Comedy|Drama|Romance
37720,"exorcism of emily rose, the",Crime|Drama|Horror|Thriller
37727,flightplan,Action|Drama|Thriller
37729,corpse bride,Animation|Comedy|Fantasy|Musical|Romance
37731,green street hooligans,Crime|Drama
37733,"history of violence, a",Action|Crime|Drama|Thriller
37736,oliver twist,Drama
37739,"greatest game ever played, the",Drama
37741,capote,Crime|Drama
37744,"story of vernon and irene castle, the",Musical|Romance|War
37830,final fantasy vii: advent children,Action|Adventure|Animation|Fantasy|Sci-Fi
37853,into the blue,Action|Adventure|Crime|Thriller
37855,"prize winner of defiance ohio, the",Drama
37857,mirrormask,Adventure|Children|Drama|Fantasy
38036,medea,Drama
38038,wallace & gromit in the curse of the were-rabbit,Adventure|Animation|Children|Comedy
38061,kiss kiss bang bang,Comedy|Crime|Mystery|Thriller
38095,"bittersweet life, a",Action|Crime|Drama
38097,dumplings,Drama|Horror|Thriller
38164,"all this, and heaven too",Drama|Romance
38188,bubble,Crime|Drama|Mystery
38198,darwin's nightmare,Documentary
38294,beowulf & grendel,Action|Adventure|Drama|Fantasy
38304,no direction home: bob dylan,Documentary
38384,hail the conquering hero,Comedy
38499,angels in america,Drama|Fantasy
38538,speak,Drama
38713,bullets or ballots,Crime|Drama|Thriller
38798,in her shoes,Comedy|Drama
38843,55 days at peking,Drama|War
38867,freeze frame,Crime|Drama|Thriller
38886,"squid and the whale, the",Comedy|Drama
38992,two for the money,Drama
38994,separate lies,Drama|Romance|Thriller
39052,star wreck: in the pirkinning,Action|Comedy|Sci-Fi
39183,brokeback mountain,Drama|Romance
39231,elizabethtown,Comedy|Drama|Romance
39234,north country,Drama
39292,"good night, and good luck.",Crime|Drama
39307,dreamer: inspired by a true story,Children|Drama
39369,detective story,Crime|Drama|Film-Noir
39381,"proposition, the",Crime|Drama|Western
39394,dandelion,Drama
39398,c.s.a.: the confederate states of america,Comedy|Drama
39414,shopgirl,Comedy|Drama|Romance
39419,where the truth lies,Drama|Thriller
39421,after school special,Comedy
39427,stay,Thriller
39435,"legend of zorro, the",Action|Adventure|Drama|Western
39444,"weather man, the",Comedy|Drama
39446,saw ii,Horror|Thriller
39449,prime,Comedy|Drama|Romance
39715,american pie presents: band camp,Comedy
39731,champion,Drama|Film-Noir|Romance
39777,tarzan the ape man,Action|Adventure
39779,tarzan and his mate,Action|Adventure
39869,manderlay,Drama
39896,south central,Action|Crime|Drama
40148,revolver,Crime|Drama|Thriller
40278,jarhead,Action|Drama|War
40337,holy guests,Drama
40339,chicken little,Action|Adventure|Animation|Children|Comedy|Sci-Fi
40342,romance & cigarettes,Comedy|Drama|Musical|Romance
40412,dead man's shoes,Crime|Thriller
40414,joyeux noël,Drama|War
40478,night of the lepus,Horror|Sci-Fi|Thriller
40491,"match factory girl, the",Comedy|Drama
40581,just friends,Comedy|Romance
40583,syriana,Drama|Thriller
40614,derailed,Drama|Thriller
40617,creep,Horror|Thriller
40629,pride & prejudice,Drama|Romance
40723,wolf creek,Crime|Horror|Thriller
40732,"descent, the",Adventure|Drama|Horror|Thriller
40752,takeshis',Comedy|Drama
40815,harry potter and the goblet of fire,Adventure|Fantasy|Thriller|IMAX
40819,walk the line,Drama|Musical|Romance
40826,rent,Drama|Musical|Romance
40833,fists in the pocket,Drama
40851,zathura,Action|Adventure|Children|Fantasy
40887,lonesome jim,Drama|Romance
40946,sarah silverman: jesus is magic,Comedy|Musical
40952,bee season,Drama
40959,"ice harvest, the",Action|Comedy|Crime|Thriller
40962,"yours, mine and ours",Comedy|Romance
40966,"libertine, the",Drama
40973,"wild geese, the",Action|Adventure|Drama|War
40988,hondo,Western
41025,"good woman, a",Comedy|Drama|Romance
41136,"driver, the",Action|Crime|Film-Noir
41226,sounder,Drama
41285,match point,Crime|Drama|Romance
41411,"deep, the",Adventure|Horror|Mystery|Thriller
41425,"dying gaul, the",Drama|Romance
41527,paradise now,Crime|Drama|Thriller|War
41566,"chronicles of narnia: the lion, the witch and the wardrobe, the",Adventure|Children|Fantasy
41569,king kong,Action|Adventure|Drama|Fantasy|Thriller
41571,memoirs of a geisha,Drama|Romance
41573,"family stone, the",Comedy|Drama|Romance
41575,"promise, the",Action|Drama|Fantasy
41585,kiss of death,Crime|Drama|Film-Noir
41617,havoc,Crime|Drama|Romance
41627,samurai rebellion,Action|Drama
41714,dona flor and her two husbands,Comedy
41716,"matador, the",Comedy|Drama|Thriller
41736,7 seconds,Action|Crime|Thriller
41753,8 million ways to die,Action|Adventure|Crime|Thriller
41762,beyond the forest,Drama|Film-Noir|Thriller
41769,mozart and the whale,Comedy|Drama|Romance
41792,"organization, the",Crime|Drama|Thriller
41815,"scene at the sea, a",Comedy|Romance
41863,"three burials of melquiades estrada, the",Adventure|Crime|Drama
41941,"aura, the",Crime|Drama|Thriller
41997,munich,Action|Crime|Drama|Thriller
42002,"producers, the",Comedy|Musical
42004,transamerica,Adventure|Comedy|Drama
42007,rumor has it...,Comedy|Drama|Romance
42009,cheaper by the dozen 2,Adventure|Comedy
42011,fun with dick and jane,Comedy|Crime
42013,"ringer, the",Comedy
42015,casanova,Action|Adventure|Comedy|Drama|Romance
42018,mrs. henderson presents,Comedy|Drama
42021,"white countess, the",Drama
42053,dirty love,Comedy|Romance
42094,"spirit of the beehive, the",Drama|Horror|Mystery
42163,richard pryor: live in concert,Comedy|Documentary
42197,keeping mum,Comedy|Crime
42285,"dentist, the",Horror|Thriller
42312,"personal history, adventures, experience, & observation of david copperfield the younger, the",Adventure|Drama|Romance
42418,"new world, the",Adventure|Drama|Romance
42422,voices of a distant star,Animation|Drama|Romance|Sci-Fi
42562,lies my father told me,Children|Drama
42584,we all loved each other so much,Comedy|Drama
42632,lady vengeance,Crime|Drama|Mystery|Thriller
42681,49th parallel,Adventure|Drama|Thriller|War
42710,ted bundy,Crime|Drama|Thriller
42718,district 13,Action|Crime|Sci-Fi
42721,bloodrayne,Action|Fantasy
42723,hostel,Horror
42725,grandma's boy,Comedy
42728,tristan & isolde,Drama|Romance
42730,glory road,Drama
42732,last holiday,Comedy
42734,hoodwinked!,Animation|Children|Comedy
42738,underworld: evolution,Action|Fantasy|Horror
42740,looking for comedy in the muslim world,Comedy
42900,cul-de-sac,Comedy|Crime|Drama|Thriller
43009,"ordeal, the",Drama|Horror
43333,water,Drama|Romance
43376,sophie scholl: the final days,Drama|War
43389,numbskull emptybrook in the army,Comedy
43391,matti: hell is for heroes,Comedy|Drama
43396,"world's fastest indian, the",Drama
43419,bandidas,Action|Comedy|Crime|Western
43460,tristram shandy: a cock and bull story,Comedy|Drama
43482,"bitter tea of general yen, the",Drama|Romance|War
43497,love in the afternoon,Drama|Romance
43556,annapolis,Drama
43558,big momma's house 2,Action|Comedy|Crime
43589,"dark, the",Horror|Mystery|Thriller
43626,julie,Thriller
43635,bye bye birdie,Comedy|Musical
43652,"comedians of comedy, the",Comedy|Documentary
43679,final destination 3,Horror|Mystery|Thriller
43684,something new,Comedy|Drama|Romance
43699,"wind, the",Drama|Western
43744,imagine me & you,Comedy|Drama|Romance
43762,mississippi mermaid,Crime|Drama|Romance
43803,place vendôme,Crime|Drama
43822,"four horsemen of the apocalypse, the",Drama|Romance|War
43832,"call of cthulhu, the",Horror|Thriller
